id,imageid,year,keywords,_titel,_bemerkung,_ausleihe,_rueckgabe,_digitalisat1,_digitalisat2,_digitalisat3,_opac,_verfasser
2272,188770879,1804,"Naturwissenschaften,Technik,Physik,Optik,Farbenlehre,Physikalische Wissenschaften,Astronomie,Kosmologie,Mathematik,Geometrie",Newton Opuscala. T. I-III,Erst in Ausleihjournal Loc A 35.4 Rückgabedatum vermerkt und ausgestrichen. ,12.06.1804,18.06.1805,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000011031,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281989,https://lhwei.gbv.de/DB=2/PPN?PPN=188770879,"Newton, Isaac"
2273,188770879,1809,"Naturwissenschaften,Technik,Physik,Optik,Farbenlehre,Physikalische Wissenschaften,Astronomie,Kosmologie,Mathematik,Geometrie",Newton Opuscula. T. II.,"Erst in Ausleihjournal Loc A 35.7 Rückgabedatum (ohne Jahr) vermerkt und ausgestrichen. - Rückgabe spätestens am 10.03.1813, da nicht mehr auf Blatt 125 v übertragen.",21.06.1809,10.03.18XX,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000506897,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282704,https://lhwei.gbv.de/DB=2/PPN?PPN=188770879,"Newton, Isaac"
2274,undefined,1804,"Naturwissenschaften,Technik,Physik,Optik,Farbenlehre,Physikalische Wissenschaften,Astronomie,Kosmologie,Mathematik,Geometrie",Newton Opuscala. T. I-III,Erst in Ausleihjournal Loc A 35.4 Rückgabedatum vermerkt und ausgestrichen. ,12.06.1804,18.06.1805,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000011031,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281989,https://lhwei.gbv.de/DB=2/PPN?PPN=188771042,"Newton, Isaac"
2275,undefined,1806,"Französisch,Literatur,1720 - 1789",[Oeuvres de Voltaire.] T. LVI-LVIII.,Mehrere Zuweisungen (Werkausgaben) möglich (2).,22.11.1806,09.12.1806,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000039662,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282354,https://lhwei.gbv.de/DB=2/PPN?PPN=188797394,
2276,undefined,1806,"Französisch,Literatur,1720 - 1789",[Oeuvres de Voltaire.] T. LVI-LVIII.,Mehrere Zuweisungen (Werkausgaben) möglich (2).,22.11.1806,09.12.1806,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000039662,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282354,https://lhwei.gbv.de/DB=2/PPN?PPN=188797408,
2277,undefined,1806,"Französisch,Literatur,1720 - 1789",[Oeuvres de Voltaire.] T. LVI-LVIII.,Mehrere Zuweisungen (Werkausgaben) möglich (2).,22.11.1806,09.12.1806,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000039662,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282354,https://lhwei.gbv.de/DB=2/PPN?PPN=188797416,
2278,188874364,1817,"Kunst,Ästhetik,Bildende Kunst,Skulptur",Meninsky Lexicon Turcico-Arabico-Persicum T. I.-IV. 4 Vol.,,13.12.1817,28.02.1818,https://books.google.de/books?id=g3JpAAAAcAAJ&printsec=frontcover&dq=Francisci+A+Mesgnien+Meninski+Lexicon+Arabico-Persico-Tvrcicvm&hl=de&sa=X&ved=0ahUKEwi94tawtajSAhUDSBQKHcDrCrgQ6AEIHTAA#v=twopage&q&f=false,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000606472,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284364,https://lhwei.gbv.de/DB=2/PPN?PPN=188874364,"Meninski, Franciscus A Mesgnien"
2279,188874399,1817,"Kunst,Ästhetik,Bildende Kunst,Skulptur",Meninsky Lexicon Turcico-Arabico-Persicum T. I.-IV. 4 Vol.,,13.12.1817,28.02.1818,http://jbc.bj.uj.edu.pl/dlibra/docmetadata?id=317261&from=&dirids=1&ver_id=&lp=2&QI=,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000606472,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284364,https://lhwei.gbv.de/DB=2/PPN?PPN=188874399,
2280,undefined,1817,"Kunst,Ästhetik,Bildende Kunst,Architektur",Meninsky Lexicon Turcico-Arabico-Persicum T. I.-IV. 4 Vol.,,13.12.1817,28.02.1818,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000606472,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284364,https://lhwei.gbv.de/DB=2/PPN?PPN=188874429,
2281,undefined,1817,"Naturwissenschaften,Technik,Lebenswissenschaften,Botanik",Meninsky Lexicon Turcico-Arabico-Persicum T. I.-IV. 4 Vol.,,13.12.1817,28.02.1818,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000606472,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284364,https://lhwei.gbv.de/DB=2/PPN?PPN=188874461,
2282,undefined,1831,"Naturwissenschaften,Technik,Geologie,Bergbau,Praxis",Wall Bagatellen,Band 1 und 2 zusammengebunden.,09.06.1831,21.07.1831,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000780862,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014287730,https://lhwei.gbv.de/DB=2/PPN?PPN=18906241X,"Heyne, Christian Leberecht"
2283,undefined,1831,"Naturwissenschaften,Technik,Geologie,Bergbau,Praxis",Wall Bagatellen,Band 1 und 2 zusammengebunden.,09.06.1831,21.07.1831,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000780862,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014287730,https://lhwei.gbv.de/DB=2/PPN?PPN=189062878,"Heyne, Christian Leberecht"
2284,undefined,1830,"Geographie,Reisebeschreibungen,Europa,Frankreich,Niederlande,Flandern,Wallonie",Mylius Fußreise durch Frankreich 4{r} B.,"Keudell liest irrtümlich als Ausleihdatum 17.02.1830.Unter der von Keudell zusätzlich ermittelten Signatur Th A 2 : 53 (a, b) stehen die zu den Textbänden gehörigen Tafeln. Da im Ausleihjournal nur der vierte Band notiert worden ist, erfolgte nur eine Zuweisung zu dem Textband.",11.02.1830,22.02.1830,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000717101,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014287363,https://lhwei.gbv.de/DB=2/PPN?PPN=189317914,"Mylius, Christian Friedrich"
2285,undefined,1830,"Geographie,Reisebeschreibungen,Europa,Frankreich,Niederlande,Flandern,Wallonie",Mylius Fußreise durch Frankreich 4{r} B.,"Keudell liest irrtümlich als Ausleihdatum 17.02.1830.Unter der von Keudell zusätzlich ermittelten Signatur Th A 2 : 53 (a, b) stehen die zu den Textbänden gehörigen Tafeln. Da im Ausleihjournal nur der vierte Band notiert worden ist, erfolgte nur eine Zuweisung zu dem Textband.",11.02.1830,22.02.1830,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000717101,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014287363,https://lhwei.gbv.de/DB=2/PPN?PPN=18931804X,"Mylius, Christian Friedrich "
2286,undefined,1832,"Naturwissenschaften,Technik,Geologie,Bergbau,Praxis",Theorie des Ressemblances. Par. 1831.,,23.02.1832,05.03.1832,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000780884,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014287923,https://lhwei.gbv.de/DB=2/PPN?PPN=189388633,
2287,undefined,1798,"Kunst,Ästhetik,Kunsthandwerk,Mode,Textilien,Geographie,Ethnographie,Volkskunde",Trachtenbuch.,,15.09.1798,10.11.1798,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000109859,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281305,https://lhwei.gbv.de/DB=2/PPN?PPN=189433655,"Weigel, Hans "
2288,undefined,1798,"Kunst,Ästhetik,Kunsthandwerk,Mode,Textilien,Geographie,Ethnographie,Volkskunde",Trachtenbuch.,"Nummerierter Eintrag: ""9)""",04.01.1798,31.01.1798,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000109849,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281110,https://lhwei.gbv.de/DB=2/PPN?PPN=189433655,"Weigel, Hans "
2289,undefined,1808,"Kunst,Ästhetik,Kunsthandwerk,Mode,Textilien,Geographie,Ethnographie,Volkskunde",Das Trachtenbuch,,09.01.1808,09.04.1808,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000506879,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282502,https://lhwei.gbv.de/DB=2/PPN?PPN=189433655,"Weigel, Hans "
2290,undefined,1812,"Kunst,Ästhetik,Kunsthandwerk,Mode,Textilien,Geographie,Ethnographie,Volkskunde",Gr. Deutsches Trachtenbuch ,,22.01.1812,31.01.1812,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470803,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283218,https://lhwei.gbv.de/DB=2/PPN?PPN=189433655,"Weigel, Hans "
2291,undefined,1812,"Französisch,Literatur,seit 1789",Attala par Chateaubriand.,"Zusätzlich 1812 in Ausleihjournal Loc A 35.6, Blatt 43 v, im Alphabet der Autoren/Titel unter Buchstabe C als Entleihung J. W. Goethes verzeichnet.",07.03.1812,21.03.1812,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470815,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283243,https://lhwei.gbv.de/DB=2/PPN?PPN=189465395,"Chateaubriand, François-René, de"
2292,189628375,1817,"Kunst,Ästhetik,Bildende Kunst,Skulptur",Md{me} de Genlis Memoires du Marq. Dangeau 1-4 Bd.,Das vierteilige Werk befindet sich heute in drei physischen Bänden im Bestand. Diese tragen den Besitzstempel der Herzoglichen Bibliothek (bis 1815) und wurden während der Regierungszeit des (Groß)Herzogs Karl August gebunden (Supralibros CA).,07.07.1817,22.07.1817,https://books.google.de/books?id=eXxSAAAAcAAJ&printsec=frontcover&hl=de&source=gbs_ge_summary_r&cad=0#v=twopage&q&f=false,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000606468,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284251,https://lhwei.gbv.de/DB=2/PPN?PPN=189628375,"Dangeau, Philippe de Courcillon, de"
2293,189628448,1817,"Kunst,Ästhetik,Bildende Kunst,Skulptur",Md{me} de Genlis Memoires du Marq. Dangeau 1-4 Bd.,Das vierteilige Werk befindet sich heute in drei physischen Bänden im Bestand. Diese tragen den Besitzstempel der Herzoglichen Bibliothek (bis 1815) und wurden während der Regierungszeit des (Groß)Herzogs Karl August gebunden (Supralibros CA).,07.07.1817,22.07.1817,https://books.google.de/books?id=tXxSAAAAcAAJ&printsec=frontcover&hl=de&source=gbs_ge_summary_r&cad=0#v=twopage&q&f=false,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000606468,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284251,https://lhwei.gbv.de/DB=2/PPN?PPN=189628448,"Dangeau, Philippe de Courcillon, de"
2294,189628561,1817,"Kunst,Ästhetik,Bildende Kunst,Skulptur",Md{me} de Genlis Memoires du Marq. Dangeau 1-4 Bd.,Das vierteilige Werk befindet sich heute in drei physischen Bänden im Bestand. Diese tragen den Besitzstempel der Herzoglichen Bibliothek (bis 1815) und wurden während der Regierungszeit des (Groß)Herzogs Karl August gebunden (Supralibros CA).,07.07.1817,22.07.1817,https://books.google.de/books?id=73xSAAAAcAAJ&pg=PA5&hl=de&source=gbs_toc_r&cad=2#v=twopage&q&f=false,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000606468,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284251,https://lhwei.gbv.de/DB=2/PPN?PPN=189628561,"Dangeau, Philippe de Courcillon, de"
2295,18962860X,1817,"Kunst,Ästhetik,Bildende Kunst,Skulptur",Md{me} de Genlis Memoires du Marq. Dangeau 1-4 Bd.,Das vierteilige Werk befindet sich heute in drei physischen Bänden im Bestand. Diese tragen den Besitzstempel der Herzoglichen Bibliothek (bis 1815) und wurden während der Regierungszeit des (Groß)Herzogs Karl August gebunden (Supralibros CA).,07.07.1817,22.07.1817,https://books.google.de/books?id=KHpSAAAAcAAJ&printsec=frontcover&hl=de&source=gbs_ge_summary_r&cad=0#v=twopage&q&f=false,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000606468,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284251,https://lhwei.gbv.de/DB=2/PPN?PPN=18962860X,"Dangeau, Philippe de Courcillon, de"
2296,undefined,1823,"Geographie,Reisebeschreibungen,Asien,Indien,Ceylon,Java,Kunst,Ästhetik,Bildende Kunst,Graphik",Daniel Oriental Scenery Vol. 1-5. 5. [Vol.],,18.10.1823,05.11.1823,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000629587,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285534,https://lhwei.gbv.de/DB=2/PPN?PPN=18968092X,"Daniell, Thomas"
2297,undefined,1823,"Geographie,Reisebeschreibungen,Asien,Indien,Ceylon,Java,Kunst,Ästhetik,Bildende Kunst,Graphik",Daniel Oriental Scenery Vol. 1-5. 5. [Vol.],,18.10.1823,05.11.1823,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000629587,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285534,https://lhwei.gbv.de/DB=2/PPN?PPN=189681047,"Daniell, Thomas"
2298,undefined,1823,"Geographie,Reisebeschreibungen,Asien,Indien,Ceylon,Java,Kunst,Ästhetik,Bildende Kunst,Graphik",Daniel Oriental Scenery Vol. 1-5. 5. [Vol.],,18.10.1823,05.11.1823,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000629587,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285534,https://lhwei.gbv.de/DB=2/PPN?PPN=189681071,"Daniell, Thomas"
2299,undefined,1823,"Geographie,Reisebeschreibungen,Asien,Indien,Ceylon,Java,Kunst,Ästhetik,Bildende Kunst,Graphik",Daniel Oriental Scenery Vol. 1-5. 5. [Vol.],,18.10.1823,05.11.1823,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000629587,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285534,https://lhwei.gbv.de/DB=2/PPN?PPN=18968108X,"Daniell, Thomas"
2300,undefined,1822,"Kunst,Ästhetik,Bildende Kunst,Graphik","Daniell Oriental Scenery 5 Parts, 6 Hefte ",,17.01.1822,19.03.1822,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000635912,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285326,https://lhwei.gbv.de/DB=2/PPN?PPN=18968111X,"Daniell, Thomas"
2301,undefined,1818,"Naturwissenschaften,Technik,Allgemeine Schriften,Naturphilosophie,Zeitschriften,Akademieschriften","Daniell's Picturesque Voyage to India.                                                                                                                                     ",,21.04.1818,15.07.1818,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000606480,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284440,https://lhwei.gbv.de/DB=2/PPN?PPN=189682086,"Daniell, Thomas"
2302,undefined,1831,"Naturwissenschaften,Technik,Geologie,Bergbau,Praxis","Cuvier: Die Umwälzungen der Erdrinde, 2 Bde",,19.02.1831,17.10.1831,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000780862,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014287688,https://lhwei.gbv.de/DB=2/PPN?PPN=190100494,"Cuvier, Georges"
2303,undefined,1827,"Buchwesen,Nachschlagewerk,Lexikon,Lexika",Zedlers Univers. Lexik. 17{r} Bd,,06.07.1827,16.07.1827,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000710066,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014286560,https://lhwei.gbv.de/DB=2/PPN?PPN=190176083,
2304,undefined,1822,"Geographie,Reisebeschreibungen,Europa,Italien,Spanien,Portugal",Curia Ossemens fossiles. 2 Bde,"Ausleihdatum: 29.04.1822: Zuweisung zu den ersten beiden Bänden, da Band 4 erst 1823 erschienen, Bd. 3 vermutlich auch noch nicht in der Bibliothek vorhanden.Zuweisung zu Teil 1 (Zugang: 01.09.1821) und Teil 2,1 (Zugang: 20.04.1822), da Teil 2,2 erst am 22. August an die Bibliothek gegangen. Erst nach der Entleihung Goethes wurden die beiden Teilbände zusammengebunden. - Nachweis: Zugangsverzeichnis, Signatur Loc A 142.2, Bl. 8r, 9r, 9v. ",29.04.1822,08.05.1822,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000635912,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285361,https://lhwei.gbv.de/DB=2/PPN?PPN=19029129X,"Cuvier, Georges"
2305,undefined,1830,"Sprache,Philologie,Deutsch",Meusel u. Hamberger: Das gelehrte Deutschland Bd. 7. 10. 11. 3 Bde,,12.10.1830,13.12.1830,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000717125,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014287572,https://lhwei.gbv.de/DB=2/PPN?PPN=190730048,
2306,undefined,1814,"Biographien,Memoiren,Leichenpredigten,Briefe,Sammelwerke,Kunst,Ästhetik,Bildende Kunst,Malerei,Gruppendarstellungen",Argensville vie des Peintres. T. II.,,07.11.1814,12.11.1814,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000491179,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283735,https://lhwei.gbv.de/DB=2/PPN?PPN=190830972,"Dézallier D'Argenville, Antoine Joseph"
2307,undefined,1793,"Biographien,Memoiren,Leichenpredigten,Briefe,Sammelwerke","Bamberger's Anecdoten von Großbritann. Gelehrten, 2{r} B.","""von Großbritann. Gelehrten"" später eingetragen, abweichend in schwarzer Tinte. - Rückgabe vor dem 06.12.1797 (kein Übertrag in Ausleihjournal Loc A 35.2).",17.01.1793,XX.XX.17XX,,https://haab-digital.klassik-stiftung.de:443/viewer/image/1513411535/103/,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014280946,https://lhwei.gbv.de/DB=2/PPN?PPN=19084678X,"Nichols, John"
2308,190881631,1809,"Buchwesen,Nachschlagewerk",Morhof Polyhistor. T. I. II. ,Erst auf Blatt 85 r Rückgabedatum vermerkt und ausgestrichen.,24.01.1809,06.02.1810,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000506886,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282627,https://lhwei.gbv.de/DB=2/PPN?PPN=190881631,"Morhof, Daniel Georg"
2309,190889772,1815,"Geographie,Reisebeschreibungen,Europa,Frankreich,Niederlande,Flandern,Wallonie,Deutschland",Dielhelms Rheinischer Antiquarius,Erst in Ausleihjournal Loc A 35.9 Rückgabedatum vermerkt und ausgestrichen. ,27.10.1815,11.03.1816,https://books.google.de/books?id=Q_tWAAAAcAAJ&printsec=frontcover&hl=de&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000491193,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283965,https://lhwei.gbv.de/DB=2/PPN?PPN=190889772,
2310,undefined,1826,"Philosophie,Europa,16. Jahrhundert,17. Jahrhundert",Des Cartes Principia c. al,"Zuweisung zu dem Exemplar mit der Signatur 15, 4 : 33 (= Stück 1 in Sammelband) durch den Eintrag ""c. al"" möglich. Zwei weitere Ausleihen tragen diesen Zusatz nicht, so dass dort zwei verschiedene Werke infrage kommen, vgl. Ausleih-Nr. 26, 566.",18.04.1826,10.07.1826,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000644509,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014286204,https://lhwei.gbv.de/DB=2/PPN?PPN=190976497,"Descartes, René"
2311,undefined,1791,"Philosophie,Europa,16. Jahrhundert,17. Jahrhundert",Des-Cartes Principia Philosoph.,Rückgabe vor dem 06.12.1797 (kein Übertrag mehr in Ausleihjournal Loc A 35.2).,05.10.1791,XX.XX.17XX,,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014280908,https://lhwei.gbv.de/DB=2/PPN?PPN=190976497,"Descartes, René"
2312,undefined,1809,"Philosophie,Europa,16. Jahrhundert,17. Jahrhundert",Descartes Principia Philosophica. ,,17.02.1809,20.07.1809,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000506886,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282632,https://lhwei.gbv.de/DB=2/PPN?PPN=190976497,"Descartes, René"
2313,undefined,1791,"Philosophie,Europa,16. Jahrhundert,17. Jahrhundert",Des-Cartes Principia Philosoph.,Rückgabe vor dem 06.12.1797 (kein Übertrag mehr in Ausleihjournal Loc A 35.2).,05.10.1791,XX.XX.17XX,,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014280908,https://lhwei.gbv.de/DB=2/PPN?PPN=19097897X,"Descartes, René"
2314,undefined,1809,"Philosophie,Europa,16. Jahrhundert,17. Jahrhundert",Descartes Principia Philosophica. ,,17.02.1809,20.07.1809,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000506886,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282632,https://lhwei.gbv.de/DB=2/PPN?PPN=19097897X,"Descartes, René"
